corp_code,corp_name,stock_code,year,avg_revenue_last_3y,total_assets,revenue,operating_income,net_income,total_assets_statement,total_liabilities,total_equity,created_at
01365038,자람테크놀로지,389020,2023,16637254208.7,78440340806,11623137413.0,-2141149247.0,-1268824382.0,37656260725.0,2184832664.0,35471428061.0,2026-05-26
01365038,자람테크놀로지,389020,2024,16637254208.7,78440340806,22170389666.0,365458864.0,1983496824.0,78440340806.0,35922102046.0,42518238760.0,2026-05-26
01366000,태성,323280,2022,51266442903.7,79613977957,61247953344.0,2313546898.0,-457379020.0,55834143873.0,23440639577.0,32393504296.0,2026-05-26
01366000,태성,323280,2023,51266442903.7,79613977957,33338955327.0,-685706946.0,-1416588755.0,56975793247.0,26085358556.0,30890434691.0,2026-05-26
01366000,태성,323280,2024,51266442903.7,79613977957,59212420040.0,6037657086.0,5968175094.0,79613977957.0,38631625665.0,40982352292.0,2026-05-26
01367586,제이아이테크,417500,2022,56312619921.3,121945250403,68282477637.0,11393792040.0,10924230878.0,85125034175.0,23029595692.0,62095438483.0,2026-05-26
01367586,제이아이테크,417500,2023,56312619921.3,121945250403,43362684673.0,4086021597.0,3289882292.0,105560029804.0,40865917078.0,64694112726.0,2026-05-26
01367586,제이아이테크,417500,2024,56312619921.3,121945250403,57292697454.0,8705391232.0,8079552355.0,121945250403.0,51522821756.0,70422428647.0,2026-05-26
01368637,유일에너테크,340930,2022,48555317284.0,168762499779,47468577156.0,-19282004973.0,22143929999.0,156003228014.0,89961439556.0,66041788458.0,2026-05-26
01368637,유일에너테크,340930,2023,48555317284.0,168762499779,38507805865.0,-10108980369.0,-13224110578.0,174510680249.0,104670482838.0,69840197411.0,2026-05-26
01368637,유일에너테크,340930,2024,48555317284.0,168762499779,59689568831.0,-16722746774.0,-28707577238.0,168762499779.0,127389796975.0,41372702804.0,2026-05-26
01370863,그린리소스,402490,2022,20028328569.7,111842711182,25084703170.0,3730726683.0,3465338817.0,34719054865.0,13748133789.0,20970921076.0,2026-05-26
01370863,그린리소스,402490,2023,20028328569.7,111842711182,16501343055.0,3268355911.0,2602076258.0,71337367292.0,20206918977.0,51130448315.0,2026-05-26
01370863,그린리소스,402490,2024,20028328569.7,111842711182,18498939484.0,1071726412.0,2405609515.0,111842711182.0,50297546530.0,61545164652.0,2026-05-26
01372782,엑스게이트,356680,2022,41445355052.0,67088112253,38299253515.0,5417930052.0,4578999440.0,34707345530.0,12134380786.0,22572964744.0,2026-05-26
01372782,엑스게이트,356680,2023,41445355052.0,67088112253,42820685714.0,4102235426.0,294783793.0,49995588576.0,9610492157.0,40385096419.0,2026-05-26
01372782,엑스게이트,356680,2024,41445355052.0,67088112253,43216125927.0,3485043041.0,3998882575.0,67088112253.0,22682636259.0,44405475994.0,2026-05-26
01373709,아이씨티케이,456010,2022,5145986903.3,45792683195,2566873755.0,-3334554411.0,-10771971652.0,9841093006.0,40969228553.0,-31128135547.0,2026-05-26
01373709,아이씨티케이,456010,2023,5145986903.3,45792683195,6187514371.0,-2364614723.0,-9030707393.0,10412812134.0,1004537958.0,9408274176.0,2026-05-26
01373709,아이씨티케이,456010,2024,5145986903.3,45792683195,6683572584.0,-6685587200.0,-5817711595.0,45792683195.0,2780906467.0,43011776728.0,2026-05-26
01374443,인투셀,287840,2022,1507145210.0,23711335094,0.0,-9461185341.0,-8666773591.0,33348893472.0,3466055453.0,29882838019.0,2026-05-26
01374443,인투셀,287840,2023,1507145210.0,23711335094,1616402538.0,-17389530381.0,-16775336030.0,25943285263.0,12715931208.0,13227354055.0,2026-05-26
01374443,인투셀,287840,2024,1507145210.0,23711335094,2905033092.0,-9790200602.0,-9912846871.0,23711335094.0,16189835320.0,7521499774.0,2026-05-26
01376715,디앤디파마텍,347850,2022,10241456197.3,97499966012,610566105.0,-68652978862.0,-137025491259.0,93641563115.0,75122585290.0,18518977825.0,2026-05-26
01376715,디앤디파마텍,347850,2023,10241456197.3,97499966012,18677045879.0,-13486251322.0,3426540666.0,79203644985.0,23985658031.0,55217986954.0,2026-05-26
01376715,디앤디파마텍,347850,2024,10241456197.3,97499966012,11436756608.0,-25016868135.0,-29483232915.0,97499966012.0,27930776083.0,69569189929.0,2026-05-26
01381391,에스피소프트,443670,2022,37927148106.0,76848898494,33421090634.0,4868052890.0,4112204285.0,33201507177.0,6215502373.0,26986004804.0,2026-05-26
01381391,에스피소프트,443670,2023,37927148106.0,76848898494,35243425295.0,4753100664.0,4377778679.0,40340802679.0,7614591128.0,32726211551.0,2026-05-26
01381391,에스피소프트,443670,2024,37927148106.0,76848898494,45116928389.0,3756814727.0,302079255.0,76848898494.0,14195476715.0,62653421779.0,2026-05-26
01383229,저스템,417840,2022,40244291353.7,79526301035,46098648348.0,7144355552.0,6322186147.0,70484462580.0,19678211632.0,50806250948.0,2026-05-26
01383229,저스템,417840,2023,40244291353.7,79526301035,35933632867.0,311430074.0,-3385499445.0,82554759945.0,33940076271.0,48614683674.0,2026-05-26
01383229,저스템,417840,2024,40244291353.7,79526301035,38700592846.0,-4609030122.0,-2161590464.0,79526301035.0,31318683007.0,48207618028.0,2026-05-26
01383779,에스켐,475660,2022,25129624226.7,41813922631,17895477585.0,-3787872256.0,-3590570589.0,25587160665.0,28349743430.0,-2762582765.0,2026-05-26
01383779,에스켐,475660,2023,25129624226.7,41813922631,24408052937.0,1923560382.0,-861593008.0,27418450971.0,31042626744.0,-3624175773.0,2026-05-26
01383779,에스켐,475660,2024,25129624226.7,41813922631,33085342158.0,2243780768.0,1018223623.0,41813922631.0,3566615146.0,38247307485.0,2026-05-26
01385050,넥스트바이오메디컬,389650,2022,5739971327.7,58844401306,2795050251.0,-5768182521.0,-5731852453.0,32135740200.0,32389581031.0,-253840831.0,2026-05-26
01385050,넥스트바이오메디컬,389650,2023,5739971327.7,58844401306,4882232877.0,-5226499523.0,-7521513091.0,29643392301.0,35544392052.0,-5900999751.0,2026-05-26
01385050,넥스트바이오메디컬,389650,2024,5739971327.7,58844401306,9542630855.0,-3574731246.0,2859558464.0,58844401306.0,13653007339.0,45191393967.0,2026-05-26
01387164,샤페론,378800,2022,744318590.3,19283684826,2000000000.0,-11029970345.0,-10672728027.0,35151259992.0,5871485238.0,29279774754.0,2026-05-26
01387164,샤페론,378800,2023,744318590.3,19283684826,215251274.0,-13228301461.0,-12403429287.0,25008602288.0,6012496717.0,18996105571.0,2026-05-26
01387164,샤페론,378800,2024,744318590.3,19283684826,17704497.0,-15141502559.0,-14902980481.0,19283684826.0,3283506972.0,16000177854.0,2026-05-26
01390399,솔트웨어,328380,2022,46186551849.0,36569895941,31349477155.0,-613214891.0,,33255844816.0,13241665123.0,20014179693.0,2026-05-26
01390399,솔트웨어,328380,2023,46186551849.0,36569895941,49340647407.0,-88856956.0,,36453372085.0,13490923255.0,22962448830.0,2026-05-26
01390399,솔트웨어,328380,2024,46186551849.0,36569895941,57869530985.0,-1709290119.0,,36569895941.0,13582032914.0,22987863027.0,2026-05-26
01393721,포커스에이아이,331380,2022,59755877665.7,48617107100,61625592172.0,2664914693.0,2684914821.0,37573293411.0,16696898139.0,20876395272.0,2026-05-26
01393721,포커스에이아이,331380,2023,59755877665.7,48617107100,59458221600.0,2646343421.0,2467813093.0,36457004260.0,13684253265.0,22772750995.0,2026-05-26
01393721,포커스에이아이,331380,2024,59755877665.7,48617107100,58183819225.0,-5088308912.0,-11016006047.0,48617107100.0,32134138324.0,16482968776.0,2026-05-26
01394669,누보,332290,2022,84735832234.3,78743060575,73028453524.0,-3308038580.0,-4362475814.0,81874206955.0,53640844439.0,28233362516.0,2026-05-26
01394669,누보,332290,2023,84735832234.3,78743060575,82156943249.0,-2277203205.0,-5988194091.0,83122102742.0,59910199051.0,23211903691.0,2026-05-26
01394669,누보,332290,2024,84735832234.3,78743060575,99022099930.0,3670848605.0,3032630134.0,78743060575.0,52551499602.0,26191560973.0,2026-05-26
01396676,일승,333430,2022,56600611669.3,115543389151,65037011303.0,3228784445.0,3380072695.0,103933912318.0,41084320941.0,62849591377.0,2026-05-26
01396676,일승,333430,2023,56600611669.3,115543389151,52971603874.0,5293353311.0,7677487731.0,104615615499.0,33427348140.0,71188267359.0,2026-05-26
01396676,일승,333430,2024,56600611669.3,115543389151,51793219831.0,6913731124.0,6518274761.0,115543389151.0,38829414610.0,76713974541.0,2026-05-26
01397620,루닛,328130,2022,31041878166.0,435040757949,13865732451.0,-50650984769.0,-39117907070.0,97153074707.0,28243417093.0,68909657614.0,2026-05-26
01397620,루닛,328130,2023,31041878166.0,435040757949,25080238712.0,-42216718386.0,-36798251578.0,267920700163.0,32811193379.0,235109506784.0,2026-05-26
01397620,루닛,328130,2024,31041878166.0,435040757949,54179663335.0,-67672567880.0,-82420863344.0,435040757949.0,270179666779.0,164861091170.0,2026-05-26
01397772,큐라클,365270,2022,5169933347.0,59288367246,3582858972.0,-11982211458.0,-11405592529.0,55657472707.0,9486745731.0,46170726976.0,2026-05-26
01397772,큐라클,365270,2023,5169933347.0,59288367246,10294390768.0,-10508110228.0,-11585769153.0,69782132974.0,27918956649.0,41863176325.0,2026-05-26
01397772,큐라클,365270,2024,5169933347.0,59288367246,1632550301.0,-12634687980.0,-14886473150.0,59288367246.0,29335031752.0,29953335494.0,2026-05-26
01397903,엔젠바이오,354200,2022,7019763545.0,32949992449,11017557145.0,-8599416061.0,-9839397403.0,56164343524.0,30837407862.0,25326935662.0,2026-05-26
01397903,엔젠바이오,354200,2023,7019763545.0,32949992449,4350873259.0,-13425114412.0,-12859744651.0,42282281371.0,26048160308.0,16234121063.0,2026-05-26
01397903,엔젠바이오,354200,2024,7019763545.0,32949992449,5690860231.0,-16075215174.0,-13942247606.0,32949992449.0,15241102378.0,17708890071.0,2026-05-26
01398151,밸로프,331520,2022,33863870346.3,45466335416,30030226516.0,3005708589.0,1579351983.0,31574199785.0,6816293397.0,24757906388.0,2026-05-26
01398151,밸로프,331520,2023,33863870346.3,45466335416,35972131511.0,228744749.0,909714167.0,43878353788.0,14640478131.0,29237875657.0,2026-05-26
01398151,밸로프,331520,2024,33863870346.3,45466335416,35589253012.0,-194541468.0,1714323656.0,45466335416.0,15012517464.0,30453817952.0,2026-05-26
01399071,고바이오랩,348150,2022,37700752469.7,102095527727,11605576680.0,-20291548073.0,-23385891159.0,123929933737.0,28475043065.0,95454890672.0,2026-05-26
01399071,고바이오랩,348150,2023,37700752469.7,102095527727,33138037063.0,-18458047336.0,-15157847947.0,114622908607.0,52803920782.0,61818987825.0,2026-05-26
01399071,고바이오랩,348150,2024,37700752469.7,102095527727,68358643666.0,-6905195709.0,-4616840729.0,102095527727.0,46618414365.0,55477113362.0,2026-05-26
01402995,케이엔에스,432470,2022,30577202913.0,63151041091,34734789512.0,6075260613.0,4830717611.0,39489657074.0,17906274931.0,21583382143.0,2026-05-26
01402995,케이엔에스,432470,2023,30577202913.0,63151041091,30041057028.0,3963507564.0,3187843394.0,60845934776.0,16777455365.0,44068479411.0,2026-05-26
01402995,케이엔에스,432470,2024,30577202913.0,63151041091,26955762199.0,807640617.0,1962453780.0,63151041091.0,8805424598.0,54345616493.0,2026-05-26
01405390,핌스,347770,2022,76593198618.7,80654047535,83806870222.0,1116180076.0,1188683314.0,94039727810.0,37365374752.0,56674353058.0,2026-05-26
01405390,핌스,347770,2023,76593198618.7,80654047535,85256117009.0,2597066496.0,2095313061.0,86518224625.0,27256837706.0,59261386919.0,2026-05-26
01405390,핌스,347770,2024,76593198618.7,80654047535,60716608625.0,-4871584740.0,-6685345440.0,80654047535.0,28008028975.0,52646018560.0,2026-05-26
01405585,윙스풋,335870,2022,50806735398.7,48359456449,54337267257.0,3706704519.0,-16757090947.0,47068812723.0,21609776835.0,25459035888.0,2026-05-26
01405585,윙스풋,335870,2023,50806735398.7,48359456449,51588558204.0,3977336929.0,3328367580.0,43452526901.0,13534906407.0,29917620494.0,2026-05-26
01405585,윙스풋,335870,2024,50806735398.7,48359456449,46494380735.0,1890337522.0,1197282588.0,48359456449.0,17211697294.0,31147759155.0,2026-05-26
01406265,와이랩,432430,2022,24721609621.7,54063419425,29780532001.0,-435498328.0,-572434054.0,19362533700.0,8214083281.0,11148450419.0,2026-05-26
01406265,와이랩,432430,2023,24721609621.7,54063419425,19417877182.0,-5513759393.0,-6088783916.0,46289785553.0,14166641778.0,32123143775.0,2026-05-26
01406265,와이랩,432430,2024,24721609621.7,54063419425,24966419682.0,-10038794764.0,-9501595225.0,54063419425.0,14664899334.0,39398520091.0,2026-05-26
01407158,이노테나,333050,2022,25253888953.7,30358015651,23206668340.0,1547753243.0,-1720965465.0,27010423589.0,8123881472.0,18886542117.0,2026-05-26
01407158,이노테나,333050,2023,25253888953.7,30358015651,24589393987.0,706087168.0,1082489368.0,29649687420.0,8785882847.0,20863804573.0,2026-05-26
01407158,이노테나,333050,2024,25253888953.7,30358015651,27965604534.0,2031229331.0,2362382862.0,30358015651.0,9146318174.0,21211697477.0,2026-05-26
01408999,웨이버스,336060,2022,48555769593.0,54503009839,40546670553.0,1784422368.0,-8094591912.0,39522782872.0,12667727975.0,26855054897.0,2026-05-26
01408999,웨이버스,336060,2023,48555769593.0,54503009839,48755717335.0,5059915724.0,7067361871.0,49319517912.0,14066152712.0,35253365200.0,2026-05-26
01408999,웨이버스,336060,2024,48555769593.0,54503009839,56364920891.0,1677639649.0,3260196717.0,54503009839.0,15216158617.0,39286851222.0,2026-05-26
01409022,페니트리움바이오,187660,2022,12805912720.7,28526620627,14882555787.0,-754740449.0,-58882743.0,46292405212.0,15582607334.0,30709797878.0,2026-05-26
01409022,페니트리움바이오,187660,2023,12805912720.7,28526620627,13790195699.0,-1911004834.0,-3363294388.0,44214193727.0,17086611378.0,27127582349.0,2026-05-26
01409022,페니트리움바이오,187660,2024,12805912720.7,28526620627,9744986676.0,-15932446161.0,-20260475756.0,28526620627.0,21898111403.0,6628509224.0,2026-05-26
01409095,비트맥스,377030,2022,13944484325.7,28542791872,2896359385.0,-10772604434.0,-14999452348.0,66914355361.0,28924441702.0,37989913659.0,2026-05-26
01409095,비트맥스,377030,2023,13944484325.7,28542791872,1765567201.0,-16524564320.0,-13230849857.0,51636199727.0,26118120019.0,25518079708.0,2026-05-26
01409095,비트맥스,377030,2024,13944484325.7,28542791872,37171526391.0,-18544920256.0,-26971985622.0,28542791872.0,14284042246.0,14258749626.0,2026-05-26
01414422,아이비김영,339950,2022,96092277414.0,97940371844,86509520445.0,3082754489.0,-2283897352.0,75612709874.0,39956476494.0,35656233380.0,2026-05-26
01414422,아이비김영,339950,2023,96092277414.0,97940371844,94698742467.0,8935524758.0,6652680486.0,80093701315.0,38133149668.0,41960551647.0,2026-05-26
01414422,아이비김영,339950,2024,96092277414.0,97940371844,107068569330.0,16490034787.0,12181911721.0,97940371844.0,45353602953.0,52586768891.0,2026-05-26
01416235,고스트스튜디오,950190,2022,71583019.7,130570008,75943773.0,22710788.0,19250679.0,97421705.0,6856084.0,90565621.0,2026-05-26
01416235,고스트스튜디오,950190,2023,71583019.7,130570008,75939360.0,19235312.0,16200298.0,128825258.0,10164320.0,118660938.0,2026-05-26
01416235,고스트스튜디오,950190,2024,71583019.7,130570008,62865926.0,11300257.0,6030374.0,130570008.0,23620053.0,106949955.0,2026-05-26
01416572,세림B&G,340440,2022,55396945110.3,47656169712,52526153669.0,2692107814.0,2198438365.0,45794885478.0,16579543159.0,29215342319.0,2026-05-26
01416572,세림B&G,340440,2023,55396945110.3,47656169712,58245452504.0,4298983844.0,3811486156.0,48602873642.0,15549230763.0,33053642879.0,2026-05-26
01416572,세림B&G,340440,2024,55396945110.3,47656169712,55419229158.0,3081847064.0,2324506208.0,47656169712.0,13667763637.0,33988406075.0,2026-05-26
01416642,다보링크,340360,2022,68716581834.0,28088527264,64859341705.0,-2938832229.0,-6143338897.0,35142542897.0,17555076010.0,17587466887.0,2026-05-26
01416642,다보링크,340360,2023,68716581834.0,28088527264,75369137413.0,-907830665.0,-1777785274.0,36963583538.0,20153903465.0,16809680073.0,2026-05-26
01416642,다보링크,340360,2024,68716581834.0,28088527264,65921266384.0,-1651019238.0,-5638514587.0,28088527264.0,16917361778.0,11171165486.0,2026-05-26
01419135,이노진,344860,2022,9395009634.3,17545442330,9139386732.0,1487584298.0,1339325234.0,7949480110.0,1205076646.0,6744403464.0,2026-05-26
01419135,이노진,344860,2023,9395009634.3,17545442330,10101040486.0,1226337763.0,1396145148.0,17200456179.0,1174151834.0,16026304345.0,2026-05-26
01419135,이노진,344860,2024,9395009634.3,17545442330,8944601685.0,630490839.0,945155159.0,17545442330.0,932722826.0,16612719504.0,2026-05-26
01419205,피앤에스로보틱스,460940,2022,6109758784.7,41331619841,5214628820.0,2015081728.0,1503069100.0,8345139966.0,2289939740.0,6055200226.0,2026-05-26
01419205,피앤에스로보틱스,460940,2023,6109758784.7,41331619841,6009352447.0,1319755337.0,1410469786.0,9172361636.0,1468835872.0,7703525764.0,2026-05-26
01419205,피앤에스로보틱스,460940,2024,6109758784.7,41331619841,7105295087.0,1616767299.0,2322442516.0,41331619841.0,1375444091.0,39956175750.0,2026-05-26
01423837,모아데이타,288980,2022,26876866134.7,90228615127,21713748176.0,1078590391.0,1794502374.0,55808583442.0,18733855692.0,37074727750.0,2026-05-26
01423837,모아데이타,288980,2023,26876866134.7,90228615127,24542153231.0,-357661650.0,-582707850.0,73019286408.0,32948528778.0,40070757630.0,2026-05-26
01423837,모아데이타,288980,2024,26876866134.7,90228615127,34374696997.0,-1329920446.0,-4086615860.0,90228615127.0,52058529253.0,38170085874.0,2026-05-26
01423916,온코크로스,382150,2022,437989818.0,22547979053,150245454.0,-9999289571.0,-10204119916.0,8400384356.0,3705280383.0,4695103973.0,2026-05-26
01423916,온코크로스,382150,2023,437989818.0,22547979053,91524496.0,-6810005586.0,-4214429550.0,17585808876.0,1098997838.0,16486811038.0,2026-05-26
01423916,온코크로스,382150,2024,437989818.0,22547979053,1072199504.0,-6964796050.0,-6483143556.0,22547979053.0,2091053364.0,20456925689.0,2026-05-26
01429840,아이티아이즈,372800,2022,69699628842.7,59376339643,54571511944.0,-11335106806.0,-10008315681.0,41671344592.0,16539183020.0,25132161572.0,2026-05-26
01429840,아이티아이즈,372800,2023,69699628842.7,59376339643,74949243889.0,-6388091963.0,-7097958534.0,48159748695.0,30918151118.0,17241597577.0,2026-05-26
01429840,아이티아이즈,372800,2024,69699628842.7,59376339643,79578130695.0,166552167.0,1241357761.0,59376339643.0,41217817992.0,18158521651.0,2026-05-26
01435489,범한퓨얼셀,382900,2022,39123861473.7,312418925631,50661225504.0,1309945938.0,2257779980.0,129702045663.0,23293138907.0,106408906756.0,2026-05-26
01435489,범한퓨얼셀,382900,2023,39123861473.7,312418925631,30515676816.0,-5240371930.0,-2430679796.0,123635674609.0,17739057109.0,105896617500.0,2026-05-26
01435489,범한퓨얼셀,382900,2024,39123861473.7,312418925631,36194682101.0,2411135122.0,625090515.0,312418925631.0,146566519144.0,165852406487.0,2026-05-26
01436479,토마토시스템,393210,2022,25094731656.3,35194731690,27089927107.0,7457456006.0,4576290898.0,17321124043.0,4591675917.0,12729448126.0,2026-05-26
01436479,토마토시스템,393210,2023,25094731656.3,35194731690,26572393885.0,2824665460.0,3289307797.0,37529865240.0,7754960451.0,29774904789.0,2026-05-26
01436479,토마토시스템,393210,2024,25094731656.3,35194731690,21621873977.0,-3405522868.0,-1824489661.0,35194731690.0,7802773979.0,27391957711.0,2026-05-26
01437432,디티앤씨알오,383930,2022,35521637460.7,81085698640,44007699900.0,5293710790.0,5255503061.0,64534991090.0,18214403273.0,46320587817.0,2026-05-26
01437432,디티앤씨알오,383930,2023,35521637460.7,81085698640,26586277364.0,-12124934209.0,-16635630895.0,59847890594.0,28168966805.0,31678923789.0,2026-05-26
01437432,디티앤씨알오,383930,2024,35521637460.7,81085698640,35970935118.0,-11295168421.0,-1999170026.0,81085698640.0,52418295827.0,28667402813.0,2026-05-26
01437858,진시스템,363250,2022,1919283807.7,29902064808,3653063417.0,-6604820388.0,-8996173934.0,41183103650.0,6072662502.0,35110441148.0,2026-05-26
01437858,진시스템,363250,2023,1919283807.7,29902064808,897027724.0,-9484494700.0,-8059011085.0,38927990565.0,8244358773.0,30683631792.0,2026-05-26
01437858,진시스템,363250,2024,1919283807.7,29902064808,1207760282.0,-10115923491.0,-9528705018.0,29902064808.0,8020852624.0,21881212184.0,2026-05-26
01440153,넥사다이내믹스,351320,2022,19230241976.3,53134749708,32943720401.0,-158617123.0,-182227295.0,50650555797.0,21225788607.0,29424767190.0,2026-05-26
01440153,넥사다이내믹스,351320,2023,19230241976.3,53134749708,16178824956.0,-8559622625.0,-7432903278.0,42640681286.0,20834362034.0,21806319252.0,2026-05-26
01440153,넥사다이내믹스,351320,2024,19230241976.3,53134749708,8568180572.0,-8402343029.0,-9354907649.0,53134749708.0,32724741271.0,20410008437.0,2026-05-26
01441611,원티드랩,376980,2022,42234086558.7,50188361098,50291114355.0,8947526886.0,9404086617.0,56895209529.0,13924466708.0,42970742821.0,2026-05-26
01441611,원티드랩,376980,2023,42234086558.7,50188361098,39668183099.0,1573389396.0,1404464810.0,46985882710.0,12161732555.0,34824150155.0,2026-05-26
01441611,원티드랩,376980,2024,42234086558.7,50188361098,36742962222.0,-817999396.0,-1233996648.0,50188361098.0,13693854799.0,36494506299.0,2026-05-26
01442115,소마젠,950200,2022,30102915.0,37711587,33572854.0,-1141416.0,-811385.0,38825405.0,10668341.0,28157064.0,2026-05-26
01442115,소마젠,950200,2023,30102915.0,37711587,24723776.0,-2721409.0,-3365726.0,34587516.0,9578182.0,25009334.0,2026-05-26
01442115,소마젠,950200,2024,30102915.0,37711587,32012115.0,-3834331.0,-4568897.0,37711587.0,17108518.0,20603069.0,2026-05-26
01444380,에이텀,355690,2022,35638114242.7,38999558175,47971262133.0,-5922867618.0,-8387900517.0,38055185236.0,34443384572.0,3611800664.0,2026-05-26
01444380,에이텀,355690,2023,35638114242.7,38999558175,38503123303.0,-4148645895.0,-4723721519.0,40934223829.0,25550363763.0,15383860066.0,2026-05-26
01444380,에이텀,355690,2024,35638114242.7,38999558175,20439957292.0,-2611209633.0,-2245308301.0,38999558175.0,26870161626.0,12129396549.0,2026-05-26
01445440,위츠,459100,2022,97175922222.3,97874754829,101230036421.0,5232911038.0,3051718672.0,63124505041.0,45758198861.0,17366306180.0,2026-05-26
01445440,위츠,459100,2023,97175922222.3,97874754829,99533806983.0,10254455371.0,7611556263.0,73533111494.0,47959404180.0,25573707314.0,2026-05-26
01445440,위츠,459100,2024,97175922222.3,97874754829,90763923263.0,2176132257.0,1547745715.0,97874754829.0,57023099153.0,40851655676.0,2026-05-26
01448544,셀로맥스사이언스,471820,2022,20675238496.7,49100267114,21085856263.0,6609625634.0,4731582660.0,28529937697.0,2764566102.0,25765371595.0,2026-05-26
01448544,셀로맥스사이언스,471820,2023,20675238496.7,49100267114,19309523033.0,4618736755.0,4499299543.0,32827271780.0,2712573825.0,30114697955.0,2026-05-26
01448544,셀로맥스사이언스,471820,2024,20675238496.7,49100267114,21630336194.0,5500520367.0,3817248249.0,49100267114.0,4578609271.0,44521657843.0,2026-05-26
01453670,휴럼,353190,2022,84494659705.0,89024487865,66911197596.0,-1697369589.0,-1136849298.0,59121645071.0,22975936750.0,36145708321.0,2026-05-26
01453670,휴럼,353190,2023,84494659705.0,89024487865,88406989389.0,3755250074.0,4210032043.0,75975750073.0,34689794342.0,41285955731.0,2026-05-26
01453670,휴럼,353190,2024,84494659705.0,89024487865,98165792130.0,1049712404.0,1672646525.0,89024487865.0,43742819983.0,45281667882.0,2026-05-26
01453944,벡트,457600,2022,66322404518.0,51834195999,65409270771.0,4490971396.0,3096919688.0,40413513608.0,30735615865.0,9677897743.0,2026-05-26
01453944,벡트,457600,2023,66322404518.0,51834195999,68878478835.0,4023095491.0,2256162987.0,41644763453.0,28637563070.0,13007200383.0,2026-05-26
01453944,벡트,457600,2024,66322404518.0,51834195999,64679463948.0,-1284400658.0,-2279495812.0,51834195999.0,28048966915.0,23785229084.0,2026-05-26
01454341,플래티어,367000,2022,37682400255.0,51504283322,49957146722.0,3184748987.0,3964859321.0,56511097101.0,9393083947.0,47118013154.0,2026-05-26
01454341,플래티어,367000,2023,37682400255.0,51504283322,33291839469.0,-4541180978.0,-3235554655.0,53612411847.0,11228183360.0,42384228487.0,2026-05-26
01454341,플래티어,367000,2024,37682400255.0,51504283322,29798214574.0,-6974514700.0,-5640421095.0,51504283322.0,14620767937.0,36883515385.0,2026-05-26
01455410,파인메딕스,387570,2022,9418844901.0,26898440044,8142079174.0,-661245033.0,239581598.0,18568343924.0,6997184749.0,11571159175.0,2026-05-26
01455410,파인메딕스,387570,2023,9418844901.0,26898440044,10154094544.0,873577931.0,1175867954.0,18526266425.0,5903936425.0,12622330000.0,2026-05-26
01455410,파인메딕스,387570,2024,9418844901.0,26898440044,9960360985.0,-29192239.0,-24152328.0,26898440044.0,6114217920.0,20784222124.0,2026-05-26
01456011,디어유,376300,2022,66583084382.3,220326632678,49193860961.0,16285613589.0,16396183704.0,152541276154.0,11315793470.0,141225482684.0,2026-05-26
01456011,디어유,376300,2023,66583084382.3,220326632678,75691871495.0,28625832888.0,26189623258.0,190612820020.0,21099366603.0,169513453417.0,2026-05-26
01456011,디어유,376300,2024,66583084382.3,220326632678,74863520691.0,25413420152.0,24388267514.0,220326632678.0,24295640384.0,196030992294.0,2026-05-26
01462605,지투파워,388050,2022,47404409345.7,64087221342,37376811261.0,204481879.0,736027230.0,44683048330.0,13934854723.0,30748193607.0,2026-05-26
01462605,지투파워,388050,2023,47404409345.7,64087221342,49413146361.0,-945440106.0,671236597.0,55764039007.0,23518634965.0,32245404042.0,2026-05-26
01462605,지투파워,388050,2024,47404409345.7,64087221342,55423270415.0,3670357141.0,4211239677.0,64087221342.0,27392216460.0,36695004882.0,2026-05-26
01462739,비아이매트릭스,413640,2022,28127039002.0,48675928981,27659091743.0,4563473776.0,,25527720751.0,12086251967.0,13441468784.0,2026-05-26
01462739,비아이매트릭스,413640,2023,28127039002.0,48675928981,25855874322.0,-2700550603.0,,41522527794.0,14105844077.0,27416683717.0,2026-05-26
01462739,비아이매트릭스,413640,2024,28127039002.0,48675928981,30866150941.0,2026649857.0,,48675928981.0,18017467163.0,30658461818.0,2026-05-26
01467451,KT밀리의서재,418470,2022,58333743236.0,88201101312,45829673556.0,4169062311.0,13349631378.0,27570195043.0,20032681357.0,7537513686.0,2026-05-26
01467451,KT밀리의서재,418470,2023,58333743236.0,88201101312,56572748963.0,10406126329.0,14537918835.0,78732177143.0,21010083742.0,57722093401.0,2026-05-26
01467451,KT밀리의서재,418470,2024,58333743236.0,88201101312,72598807189.0,11001459438.0,11502934354.0,88201101312.0,17766820329.0,70434280983.0,2026-05-26
01468061,레뷰코퍼레이션,443250,2022,40049446205.3,84625549219,31498377379.0,3790325098.0,6149356728.0,39683464775.0,13787195860.0,25896268915.0,2026-05-26
01468061,레뷰코퍼레이션,443250,2023,40049446205.3,84625549219,39747348315.0,4216498719.0,3388171076.0,78854822374.0,24539395715.0,54315426659.0,2026-05-26
01468061,레뷰코퍼레이션,443250,2024,40049446205.3,84625549219,48902612922.0,7474694540.0,6646727148.0,84625549219.0,37065281713.0,47560267506.0,2026-05-26
01472930,오브젠,417860,2022,19373784701.3,29481813288,25933381124.0,-2045438028.0,-1946752195.0,10533315744.0,10427336348.0,105979396.0,2026-05-26
01472930,오브젠,417860,2023,19373784701.3,29481813288,16986316908.0,-5830265264.0,-5409311254.0,19039115914.0,10834698307.0,8204417607.0,2026-05-26
01472930,오브젠,417860,2024,19373784701.3,29481813288,15201656072.0,-4149694322.0,-3283326948.0,29481813288.0,19487136976.0,9994676312.0,2026-05-26
