통계표,업종코드,기업규모,계정항목,단위,변환,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","중소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","중소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","중소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","중기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","중기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","중기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","중기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","중기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","중기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I55 숙박업","소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","종합","총자산증가율","%","원자료","8.75","9.07","10.59","8.42","7.12","7.71","7.91","13.27","7.48","4.93","14.00","12.48","8.69"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","종합","유형자산증가율","%","원자료","6.76","9.72","15.06","8.15","4.99","5.78","5.40","13.70","6.03","3.28","10.98","9.31","8.76"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","종합","유동자산증가율","%","원자료","9.91","7.55","9.15","7.09","8.52","9.55","11.03","19.38","10.02","3.15","17.67","15.05","13.44"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","종합","재고자산증가율","%","원자료","5.83","0.20","9.32","8.11","4.61","5.79","15.27","7.94","-1.91","9.14","26.65","9.36","33.12"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","종합","자기자본증가율","%","원자료","14.24","9.80","11.52","6.12","14.62","4.87","8.29","4.05","-5.33","5.23","23.04","20.48","8.66"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","종합","매출액증가율","%","원자료","11.88","9.11","17.29","9.37","7.73","7.40","8.36","6.67","-8.45","11.71","20.30","18.31","9.89"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","대기업_중견","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","대기업_중견","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","대기업_중견","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","대기업_중견","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","대기업_중견","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","대기업_중견","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","중소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","중소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","중소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","중소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","중소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","중소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","중기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","중기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","중기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","중기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","중기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","중기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  I56 음식점 및 주점업","소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","종합","총자산증가율","%","원자료","5.97","4.55","4.11","7.02","8.27","10.92","9.51","9.86","12.54","19.86","6.69","4.50","5.91"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","종합","유형자산증가율","%","원자료","4.95","4.96","1.59","1.06","1.32","0.06","2.23","17.43","8.12","11.92","9.76","5.54","5.05"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","종합","유동자산증가율","%","원자료","3.75","2.25","4.70","9.93","9.87","18.01","10.18","8.57","14.01","25.83","1.47","4.58","12.04"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","종합","재고자산증가율","%","원자료","13.61","0.29","-6.23","9.34","-2.84","11.24","15.70","0.43","-2.24","13.98","18.41","10.80","-8.70"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","종합","자기자본증가율","%","원자료","6.67","5.79","5.55","11.09","8.53","12.82","11.14","6.18","11.70","15.97","6.35","3.00","3.82"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","종합","매출액증가율","%","원자료","5.53","3.35","0.77","2.53","5.55","7.16","3.90","6.73","4.02","15.03","9.19","4.50","4.60"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","대기업_중견","총자산증가율","%","원자료","","","","","","20.45","7.48","11.99","10.50","41.74","-2.08","5.67","11.97"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","대기업_중견","유형자산증가율","%","원자료","","","","","","6.77","4.26","16.57","3.20","12.98","9.82","7.47","8.44"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","대기업_중견","유동자산증가율","%","원자료","","","","","","25.92","-1.75","11.52","-0.53","57.74","-9.79","3.55","20.29"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","대기업_중견","재고자산증가율","%","원자료","","","","","","5.57","11.03","-3.92","-0.87","19.53","34.38","-7.68","-16.14"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","대기업_중견","자기자본증가율","%","원자료","","","","","","23.70","9.46","7.24","9.76","32.88","3.83","5.64","6.74"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","대기업_중견","매출액증가율","%","원자료","","","","","","8.73","4.09","4.74","3.91","25.57","1.84","-0.72","7.88"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","중소기업","총자산증가율","%","원자료","9.78","5.60","6.64","13.23","12.01","13.93","14.84","11.94","19.43","28.78","16.10","10.61","8.94"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","중소기업","유형자산증가율","%","원자료","5.93","7.90","1.03","10.28","10.30","9.83","15.66","20.92","20.90","27.97","24.44","14.67","12.85"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","중소기업","유동자산증가율","%","원자료","11.75","4.22","9.45","11.66","10.43","13.82","14.64","10.76","21.63","30.07","11.93","8.62","5.73"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","중소기업","재고자산증가율","%","원자료","11.98","10.28","8.35","7.57","11.99","10.94","15.50","1.71","8.85","17.45","15.03","17.31","-4.16"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","중소기업","자기자본증가율","%","원자료","8.33","6.09","5.65","18.60","13.38","14.15","14.22","12.33","19.73","34.01","15.19","4.37","3.70"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","중소기업","매출액증가율","%","원자료","8.43","5.76","2.32","7.68","9.82","9.05","9.00","11.58","12.10","20.29","15.81","6.70","4.96"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","중기업","총자산증가율","%","원자료","","","","","","10.01","10.14","9.59","18.09","23.86","10.09","7.85","7.43"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","중기업","유형자산증가율","%","원자료","","","","","","8.02","12.74","17.75","15.65","16.45","17.59","9.61","9.74"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","중기업","유동자산증가율","%","원자료","","","","","","6.74","6.30","7.73","21.20","25.32","5.14","6.43","4.49"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","중기업","재고자산증가율","%","원자료","","","","","","2.05","4.58","3.85","-4.11","18.60","20.12","9.12","-5.10"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","중기업","자기자본증가율","%","원자료","","","","","","10.75","12.53","7.82","18.76","25.14","10.85","5.37","4.85"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","중기업","매출액증가율","%","원자료","","","","","","4.29","4.22","6.58","7.43","13.85","9.81","2.99","2.53"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","소기업","총자산증가율","%","원자료","","","","","","18.53","20.28","14.92","21.00","34.04","22.45","13.48","10.57"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","소기업","유형자산증가율","%","원자료","","","","","","12.16","19.26","24.85","27.32","40.77","31.42","19.81","15.98"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","소기업","유동자산증가율","%","원자료","","","","","","21.93","24.17","14.39","22.11","34.92","19.04","10.81","7.07"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","소기업","재고자산증가율","%","원자료","","","","","","19.27","24.57","0.14","19.23","16.64","11.55","23.63","-3.33"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","소기업","자기자본증가율","%","원자료","","","","","","21.35","17.46","22.30","21.46","49.56","21.57","2.88","1.72"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","J 정보통신업","소기업","매출액증가율","%","원자료","","","","","","15.66","15.56","18.86","18.62","28.72","23.90","11.90","8.59"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","종합","총자산증가율","%","원자료","9.72","5.06","12.72","16.48","8.91","22.78","10.02","12.74","22.02","23.87","9.03","5.54","7.57"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","종합","유형자산증가율","%","원자료","4.35","3.78","3.00","7.82","8.60","8.46","8.90","18.82","16.61","27.46","20.31","12.71","10.65"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","종합","유동자산증가율","%","원자료","11.72","2.18","12.10","15.39","10.30","21.22","8.53","14.27","12.08","20.40","6.59","4.32","7.29"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","종합","재고자산증가율","%","원자료","5.45","12.31","10.75","6.55","-0.36","8.39","10.20","0.28","6.78","13.90","18.84","6.93","2.83"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","종합","자기자본증가율","%","원자료","11.20","9.57","18.32","22.23","9.28","24.40","10.71","11.82","21.99","20.30","7.24","1.99","6.09"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","종합","매출액증가율","%","원자료","7.36","5.24","2.46","7.25","7.70","11.14","8.04","9.22","8.07","14.96","11.78","3.14","4.97"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","대기업_중견","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","대기업_중견","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","대기업_중견","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","대기업_중견","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","대기업_중견","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","대기업_중견","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","중소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","중소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","중소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","중소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","중소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","중소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","중기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","중기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","중기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","중기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","중기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","중기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  J58 출판업","소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","종합","총자산증가율","%","원자료","3.47","2.32","3.04","4.41","3.77","7.40","7.51","17.01","-3.85","10.88","5.03","3.32","5.05"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","종합","유형자산증가율","%","원자료","1.51","1.66","-0.52","2.23","4.98","6.70","2.64","6.03","13.29","11.27","6.61","4.52","5.81"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","종합","유동자산증가율","%","원자료","4.26","0.32","6.07","6.00","2.41","3.72","7.11","28.08","-17.68","6.16","5.15","2.21","3.39"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","종합","재고자산증가율","%","원자료","1.71","12.83","0.12","4.44","-0.23","4.44","-0.26","0.79","2.34","5.64","15.55","3.26","2.50"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","종합","자기자본증가율","%","원자료","7.43","6.37","6.06","8.00","6.59","10.91","8.87","8.09","4.98","14.61","3.78","1.67","6.36"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","종합","매출액증가율","%","원자료","-1.14","-0.78","-0.77","0.02","0.53","1.65","3.58","4.67","-5.81","8.04","6.26","-0.28","1.18"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","대기업_중견","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","대기업_중견","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","대기업_중견","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","대기업_중견","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","대기업_중견","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","대기업_중견","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","중소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","중소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","중소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","중소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","중소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","중소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","중기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","중기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","중기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","중기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","중기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","중기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J581 서적, 잡지 및 기타 인쇄물 출판업","소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J582 소프트웨어 개발 및 공급업","종합","총자산증가율","%","원자료","12.75","6.41","17.07","21.10","10.56","27.70","10.66","11.62","28.73","26.10","9.70","5.91","7.97"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J582 소프트웨어 개발 및 공급업","종합","유형자산증가율","%","원자료","7.97","6.28","6.78","13.22","11.70","9.90","13.80","28.31","18.57","35.79","27.38","15.94","12.41"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J582 소프트웨어 개발 및 공급업","종합","유동자산증가율","%","원자료","14.60","2.84","14.14","18.24","12.46","25.68","8.82","11.38","19.23","22.57","6.79","4.62","7.83"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J582 소프트웨어 개발 및 공급업","종합","재고자산증가율","%","원자료","10.91","11.59","24.52","8.65","-0.48","12.33","20.36","-0.16","11.06","21.00","21.42","9.80","3.08"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J582 소프트웨어 개발 및 공급업","종합","자기자본증가율","%","원자료","13.03","11.32","24.15","27.89","10.13","28.89","11.21","12.86","26.20","21.28","7.88","2.04","6.05"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J582 소프트웨어 개발 및 공급업","종합","매출액증가율","%","원자료","11.00","7.51","3.59","9.55","9.76","13.72","9.11","10.27","10.96","16.12","12.67","3.70","5.58"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J582 소프트웨어 개발 및 공급업","대기업_중견","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J582 소프트웨어 개발 및 공급업","대기업_중견","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J582 소프트웨어 개발 및 공급업","대기업_중견","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J582 소프트웨어 개발 및 공급업","대기업_중견","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","    J582 소프트웨어 개발 및 공급업","대기업_중견","자기자본증가율","%","원자료","","","","","","","","","","","","",""
