통계표,업종코드,기업규모,계정항목,단위,변환,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    N759 기타 사업지원 서비스업","소기업","현금비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    N759 기타 사업지원 서비스업","소기업","비유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    N759 기타 사업지원 서비스업","소기업","비유동장기적합률","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    N759 기타 사업지원 서비스업","소기업","부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    N759 기타 사업지원 서비스업","소기업","유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    N759 기타 사업지원 서비스업","소기업","비유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    N759 기타 사업지원 서비스업","소기업","차입금의존도","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    N759 기타 사업지원 서비스업","소기업","차입금대매출액","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    N759 기타 사업지원 서비스업","소기업","매출채권대매입채무","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    N759 기타 사업지원 서비스업","소기업","순운전자본대총자본","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","자기자본비율","%","원자료","24.36","32.16","33.77","32.69","31.27","33.66","36.04","33.44","36.23","40.45","41.66","43.18","39.61"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","유동비율","%","원자료","42.43","62.32","53.37","57.80","55.38","49.64","60.67","57.40","60.96","63.83","66.97","72.13","69.15"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","당좌비율","%","원자료","39.95","59.86","50.78","55.11","53.13","47.47","58.15","54.36","57.60","59.77","63.22","68.05","64.02"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","현금비율","%","원자료","6.86","10.79","10.06","13.41","10.90","11.22","8.70","8.64","14.12","14.50","16.33","15.92","15.83"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","비유동비율","%","원자료","335.16","238.26","239.75","239.22","244.58","233.31","213.76","230.87","215.19","197.67","191.86","183.88","198.04"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","비유동장기적합률","%","원자료","143.88","122.62","125.84","125.55","132.97","138.34","123.97","128.05","122.10","116.56","114.14","111.15","113.97"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","부채비율","%","원자료","310.49","210.97","196.08","205.91","219.84","197.06","177.50","199.02","176.02","147.21","140.05","131.60","152.45"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","유동부채비율","%","원자료","177.55","116.66","105.57","115.38","135.91","128.41","105.07","118.71","99.78","77.62","71.97","66.16","78.67"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","비유동부채비율","%","원자료","132.94","94.30","90.51","90.53","83.93","68.64","72.43","80.31","76.23","69.59","68.08","65.43","73.77"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","차입금의존도","%","원자료","41.97","38.34","44.38","45.63","46.47","46.17","44.44","44.76","43.98","39.09","39.17","40.57","42.02"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","차입금대매출액","%","원자료","83.50","70.32","74.58","80.36","81.79","84.26","88.84","89.03","96.02","94.82","94.98","104.21","105.44"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","매출채권대매입채무","%","원자료","314.16","273.47","307.80","389.85","340.29","430.07","425.66","443.63","398.36","310.36","340.53","387.69","279.44"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","종합","순운전자본대총자본","%","원자료","-24.90","-14.13","-16.63","-15.92","-18.96","-21.77","-14.89","-16.91","-14.11","-11.36","-9.90","-7.96","-9.61"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","자기자본비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","당좌비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","현금비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","비유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","비유동장기적합률","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","비유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","차입금의존도","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","차입금대매출액","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","매출채권대매입채무","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","대기업_중견","순운전자본대총자본","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","자기자본비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","당좌비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","현금비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","비유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","비유동장기적합률","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","비유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","차입금의존도","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","차입금대매출액","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","매출채권대매입채무","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중소기업","순운전자본대총자본","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","자기자본비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","당좌비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","현금비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","비유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","비유동장기적합률","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","비유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","차입금의존도","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","차입금대매출액","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","매출채권대매입채무","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","중기업","순운전자본대총자본","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","자기자본비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","당좌비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","현금비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","비유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","비유동장기적합률","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","비유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","차입금의존도","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","차입금대매출액","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","매출채권대매입채무","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  N76 임대업(부동산 제외)","소기업","순운전자본대총자본","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","자기자본비율","%","원자료","36.16","21.43","39.14","41.95","42.40","41.88","39.32","40.15","38.02","37.45","36.91","36.73","40.94"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","유동비율","%","원자료","78.79","86.72","84.22","79.09","80.39","78.75","80.60","85.38","81.55","83.21","84.11","87.03","97.29"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","당좌비율","%","원자료","75.04","82.96","79.71","74.48","76.04","74.81","76.13","80.94","77.39","78.90","79.48","83.65","92.44"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","현금비율","%","원자료","19.41","21.49","20.96","23.50","23.78","23.03","23.56","25.33","27.17","29.57","25.67","25.00","27.32"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","비유동비율","%","원자료","190.05","375.08","173.97","164.49","161.28","163.14","171.51","168.28","175.94","174.65","179.31","176.38","156.77"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","비유동장기적합률","%","원자료","113.95","103.88","109.62","113.47","112.71","114.31","113.15","108.96","112.62","111.95","110.69","108.81","101.58"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","부채비율","%","원자료","176.51","366.62","155.47","138.36","135.87","138.80","154.34","149.09","163.05","167.02","170.96","172.28","144.29"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","유동부채비율","%","원자료","109.73","105.56","96.77","93.40","92.78","96.08","102.76","94.65","106.83","111.01","108.96","110.18","89.95"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","비유동부채비율","%","원자료","66.78","261.07","58.69","44.97","43.09","42.72","51.58","54.44","56.22","56.01","62.00","62.09","54.33"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","차입금의존도","%","원자료","29.53","59.85","32.21","28.92","28.18","29.83","29.20","27.29","28.68","29.56","32.35","33.92","32.55"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","차입금대매출액","%","원자료","31.98","121.66","32.36","28.84","27.54","28.83","27.67","27.27","31.99","30.61","35.02","36.54","37.72"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","매출채권대매입채무","%","원자료","436.66","478.34","463.98","325.96","349.85","344.34","464.71","455.82","376.25","349.10","369.67","387.57","310.70"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","종합","순운전자본대총자본","%","원자료","-8.42","-3.00","-5.98","-8.19","-7.71","-8.55","-7.84","-5.56","-7.49","-6.98","-6.39","-5.25","-1.00"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","자기자본비율","%","원자료","","","","","","55.65","47.31","40.83","37.89","34.19","37.86","35.98","37.10"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","유동비율","%","원자료","","","","","","100.28","77.86","72.58","57.62","56.64","48.78","55.04","54.26"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","당좌비율","%","원자료","","","","","","95.05","72.22","66.95","53.22","52.78","43.75","50.52","47.84"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","현금비율","%","원자료","","","","","","24.02","20.06","14.79","17.24","19.42","13.75","13.69","17.06"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","비유동비율","%","원자료","","","","","","130.81","160.25","188.02","206.64","219.28","212.66","214.55","209.17"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","비유동장기적합률","%","원자료","","","","","","99.90","109.97","112.91","125.59","134.35","134.10","131.80","132.15"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","부채비율","%","원자료","","","","","","79.71","111.36","144.94","163.89","192.51","164.16","177.92","169.55"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","유동부채비율","%","원자료","","","","","","48.76","65.64","78.42","99.35","129.30","105.58","115.13","111.26"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","비유동부채비율","%","원자료","","","","","","30.95","45.72","66.52","64.54","63.22","58.58","62.78","58.28"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","차입금의존도","%","원자료","","","","","","9.12","10.40","11.61","8.89","9.34","11.55","14.43","15.90"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","차입금대매출액","%","원자료","","","","","","10.77","12.65","13.11","13.76","11.45","12.51","14.72","16.55"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","매출채권대매입채무","%","원자료","","","","","","395.32","454.92","479.92","369.31","256.30","224.81","251.83","158.40"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","대기업_중견","순운전자본대총자본","%","원자료","","","","","","0.08","-6.88","-8.78","-15.95","-19.17","-20.47","-18.63","-18.88"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","자기자본비율","%","원자료","24.16","13.24","30.93","33.32","35.32","35.44","34.38","39.27","37.00","38.12","37.30","37.51","42.12"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","유동비율","%","원자료","61.67","76.83","74.11","68.94","71.24","71.63","80.49","90.06","91.02","94.13","97.33","97.08","111.70"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","당좌비율","%","원자료","59.87","74.22","68.86","64.49","67.15","68.22","76.45","85.94","86.84","89.57","92.54","93.97","107.18"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","현금비율","%","원자료","17.53","21.18","21.04","20.95","22.55","23.42","24.86","29.98","31.86","34.56","30.96","29.31","31.64"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","비유동비율","%","원자료","288.75","629.58","211.63","203.94","191.08","188.55","185.06","159.72","166.52","161.93","165.76","164.71","144.67"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","비유동장기적합률","%","원자료","136.89","106.41","122.61","126.97","124.13","124.48","116.09","107.02","106.55","104.02","101.72","101.89","93.71"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","부채비율","%","원자료","313.96","655.27","223.34","200.09","183.09","182.15","190.90","154.63","170.27","162.33","168.09","166.56","137.43"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","유동부채비율","%","원자료","203.02","163.59","150.74","139.47","129.16","130.68","131.49","105.38","113.98","106.67","105.14","104.91","83.05"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","비유동부채비율","%","원자료","110.94","491.68","72.60","60.62","53.93","51.47","59.41","49.24","56.29","55.67","62.96","61.65","54.38"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","차입금의존도","%","원자료","42.21","72.26","44.94","41.16","40.09","40.35","40.41","36.77","39.16","38.77","39.78","40.47","38.41"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","차입금대매출액","%","원자료","42.80","180.20","37.91","38.81","36.86","37.88","35.65","34.45","41.32","39.31","44.95","45.87","46.74"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","매출채권대매입채무","%","원자료","228.29","312.42","355.10","229.11","232.48","254.08","419.31","466.59","383.95","431.42","480.69","482.51","501.76"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중소기업","순운전자본대총자본","%","원자료","-18.80","-5.02","-12.07","-14.44","-13.12","-13.14","-8.82","-4.12","-3.79","-2.39","-1.05","-1.15","4.09"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","자기자본비율","%","원자료","","","","","","44.91","43.31","48.26","47.47","47.17","47.26","47.58","50.79"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","유동비율","%","원자료","","","","","","84.77","93.79","103.99","106.67","105.22","115.59","120.39","131.34"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","당좌비율","%","원자료","","","","","","80.44","89.01","101.23","102.75","101.33","110.52","117.43","126.37"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","현금비율","%","원자료","","","","","","27.46","27.32","33.77","37.36","38.54","37.32","36.12","37.10"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","비유동비율","%","원자료","","","","","","150.73","148.72","133.10","132.28","134.61","133.15","130.51","120.34"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","비유동장기적합률","%","원자료","","","","","","109.38","103.79","97.91","96.43","97.23","92.64","90.63","86.82"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","부채비율","%","원자료","","","","","","122.66","130.90","107.21","110.67","111.99","111.60","110.17","96.88"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","유동부채비율","%","원자료","","","","","","84.85","87.61","71.26","73.48","73.54","67.88","66.17","58.28"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","비유동부채비율","%","원자료","","","","","","37.81","43.29","35.94","37.18","38.45","43.73","44.00","38.60"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","차입금의존도","%","원자료","","","","","","33.58","33.71","30.03","31.88","32.21","31.58","32.92","31.18"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","차입금대매출액","%","원자료","","","","","","31.33","28.78","27.33","31.85","30.75","34.12","35.19","36.03"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","매출채권대매입채무","%","원자료","","","","","","259.02","649.88","619.88","566.59","713.33","683.17","678.63","770.58"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","중기업","순운전자본대총자본","%","원자료","","","","","","-5.80","-2.35","1.37","2.33","1.81","5.00","6.42","9.28"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","소기업","자기자본비율","%","원자료","","","","","","12.36","14.20","20.53","16.02","18.76","18.40","18.30","24.14"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","소기업","유동비율","%","원자료","","","","","","53.21","61.99","72.20","71.75","78.73","76.26","71.33","85.58"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","소기업","당좌비율","%","원자료","","","","","","51.10","58.97","66.37","67.26","73.25","71.79","68.05","81.67"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","소기업","현금비율","%","원자료","","","","","","17.76","21.43","25.12","25.08","29.03","23.62","21.79","24.38"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","소기업","비유동비율","%","원자료","","","","","","523.69","435.32","290.18","369.97","308.89","324.80","334.46","250.78"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","소기업","비유동장기적합률","%","원자료","","","","","","192.17","160.97","135.34","137.12","124.40","126.52","134.19","112.35"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","소기업","부채비율","%","원자료","","","","","","709.37","604.17","386.99","524.39","433.17","443.53","446.46","314.32"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","소기업","유동부채비율","%","원자료","","","","","","536.86","433.74","272.58","354.58","284.87","286.81","297.22","191.10"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","소기업","비유동부채비율","%","원자료","","","","","","172.51","170.43","114.42","169.82","148.30","156.72","149.24","123.22"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","소기업","차입금의존도","%","원자료","","","","","","56.85","55.54","50.81","53.75","52.81","55.35","54.88","53.39"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","P 교육 서비스업","소기업","차입금대매출액","%","원자료","","","","","","54.63","53.01","52.21","64.28","61.79","69.95","70.20","73.13"
